"890","Haridas Maurya","59","7566238845","normal"
"891","Zainul Divedi","93","9339617861","senior"
"892","Isika Rao","11","8957533048","child"
"893","Itz Rai","71","7371180523","senior"
"894","Bhasha Sonkar","29","8883472157","normal"
"895","Santu Gupta","67","7081213432","senior"
"896","Krishnamoorthy Kumar","66","7147749162","senior"
"897","Nitin Kumar Singh","74","7931141969","senior"
"898","Kelash Pandey","16","7468928060","normal"
"899","Sikendar Thakur","40","7548724604","normal"
"900","Parmita Maurya","23","8097806838","normal"
"901","Srinivasareddy Yadav","32","9272754994","normal"
"902","Youvraj Divedi","81","9634145908","senior"
"903","Manohar Lal Sonkar","40","9427339966","normal"
"904","Akirul Thakur","40","7668483917","normal"
"905","Dharmbir Gupta","6","7171387446","child"
"906","Avinas Maurrya","46","7233578999","normal"
"907","Shajad Pandey","28","7861758127","normal"
"908","Ujwala Rao","33","7422456550","normal"
"909","Gurdas Thakur","70","9449525069","senior"
"910","Deepak Thakur","38","7114293875","normal"
"911","Modan Srivastav","41","7406299397","normal"
"912","Fulchan Rai","6","9314123821","child"
"913","Sweata Mishra","19","8917751728","normal"
"914","Vina Tiwari","46","8556500365","normal"
"915","Rajanna Rao","20","9666159349","normal"
"916","Prasant Kumar Rao","59","8868127346","normal"
"917","Tanmoy Mishra","44","8725720279","normal"
"918","Temjen Rai","42","8555304803","normal"
"919","Parth Rao","33","9140515947","normal"
"920","Anish Kumar Thakur","4","8442403202","child"
"921","Rupchand Kumar","58","7544030061","normal"
"922","Menakshi Tiwari","37","7280522562","normal"
"923","Tikeswar Gupta","75","8279109460","senior"
"924","Niladri Thakur","57","9234538120","normal"
"925","Shobhan Pratap","9","9007016807","child"
"926","Kittu Gupta","18","9350201896","normal"
"927","Rausan Vishwakarma","84","8037079113","senior"
"928","Goparam Singh","64","8434170896","normal"
"929","Dav Tiwari","12","8476322701","normal"
"930","Manprit Seth","33","9856859335","normal"
"931","Ayodhya Maurya","29","8454270185","normal"
"932","Amyra Yadav","68","7694808492","senior"
"933","Kunj Srivastav","70","9250312298","senior"
"934","Bhavya Srivastav","54","8466528485","normal"
"935","Mainuddin Rajput","70","8026111282","senior"
"936","Suklal Sonkar","11","9563321375","child"
"937","Naresh Singh Mishra","12","9607267172","normal"
"938","Ashok Singh Mishra","16","7397023495","normal"
"939","Peu Kumar","16","9064706986","normal"
"940","Milap Vishwakarma","63","8409570651","normal"
"941","Sukhveer Singh","57","9310026172","normal"
"942","Parashram Pandey","32","8678207900","normal"
"943","Nanke Gupta","22","7869984536","normal"
"944","Najim Vishwakarma","28","7193768265","normal"
"945","Navraj Yadav","21","9377245160","normal"
"946","Gandla Srivastav","42","9707516724","normal"
"947","Dillep Sonkar","7","7795229477","child"
"948","Koustav Thakur","61","7975717976","normal"
"949","Basudev Thakur","70","9732614046","senior"
"950","Isika Pandey","35","8820756004","normal"
"951","Bhushit Mishra","71","8423606011","senior"
"952","Tanmaya Pandey","76","8742165378","senior"
"953","Bhagawan Sonkar","5","7789964434","child"
"954","Md Seraj Rao","53","9346752261","normal"
"955","Dyumna Devi","6","9711613914","child"
"956","Girdhari Mishra","69","7299802224","senior"
"957","Nikka Sonkar","31","8738458211","normal"
"958","Ravita Sonkar","15","9975366581","normal"
"959","Subh Kumar","37","7437030674","normal"
"960","Durgeshwari Divedi","37","9504023267","normal"
"961","Mubashir Pandit","82","8804644892","senior"
"962","Gp Sonkar","15","7668741193","normal"
"963","Parvat Pandit","91","8554817083","senior"
"964","Rimsha Rao","76","8411695683","senior"
"965","Vjay Yadav","11","7261812464","child"
"966","Sahiba Singh","72","8706229619","senior"
"967","Khokan Rao","13","7978844947","normal"
"968","जयराम Gupta","38","9248102468","normal"
"969","Soya Rai","24","9301863369","normal"
"970","Kanti Lal Tiwari","3","9306395604","child"
"971","Karnail Kumar","69","9124205201","senior"
"972","Vishva Sonkar","79","7564320818","senior"
"973","Gobindo Divedi","90","7838219622","senior"
"974","Girdhari Lal Rai","5","9350969456","child"
"975","Ruchi Tiwari","70","7606939538","senior"
"976","Boya Gupta","72","7711333440","senior"
"977","Trinatha Rajput","90","8934293228","senior"
"978","Charuchandra Thakur","65","7157655982","normal"
"979","Sharath Tiwari","43","7247292732","normal"
"980","Nargis Pandey","9","7021875357","child"
"981","Mayoor Thakur","5","8821837215","child"
"982","Hmangaiha Rao","93","8745089542","senior"
"983","Mihika Thakur","88","9767356674","senior"
"984","Hriati Tiwari","49","8542788018","normal"
"985","Aijaj Yadav","86","9524547193","senior"
"986","Dheeru Seth","84","9153560550","senior"
"987","Sathik Rajput","72","7651684826","senior"
"988","Bhrat Rao","64","7757748121","normal"
"989","Vasudev Singh","37","7276227249","normal"
"990","Amruth Divedi","79","8450452692","senior"
"991","राज Maurya","6","8218894553","child"
"992","Thanaram Pandit","76","9655454322","senior"
"993","Manuranjan Divedi","21","7494903029","normal"
"994","Echan Kumar","42","8078734389","normal"
"995","Alkesh Rao","63","8285147680","normal"
"996","Ravindran Rai","73","7863419678","senior"
"997","Shivaleela Pratap","50","8281388700","normal"
"998","Kalavati Pratap","56","7804095203","normal"
"999","Muthu Thakur","4","8298009813","child"
"1000","Bhura Thakur","8","7444384208","child"
"1001","Shushma Srivastav","62","7263954920","normal"
"1002","Iba Mishra","35","9794134243","normal"
"1003","Ridhi Singh","68","7239270212","senior"
"1004","Jagmal Tiwari","84","9757535053","senior"
"1005","Sominath Gupta","71","7105097538","senior"
"1006","Kainat Rao","48","7927984315","normal"
"1007","Bappy Maurya","41","9315488720","normal"
"1008","Mohd Ali Mishra","37","8306409817","normal"
"1009","Baljeet Singh Tiwari","89","8388522969","senior"
"1010","Kavit Divedi","22","8533771164","normal"
"1011","Althaf Rai","69","8086434963","senior"
"1012","Satyendra Pratap","33","8555185851","normal"
"1013","Anand Singh Rao","63","7236158854","normal"
"1014","Kamaldeep Mishra","24","8547991338","normal"
"1015","K R Gupta","36","7403542439","normal"
"1016","Pramila Sonkar","34","9863615267","normal"
"1017","Bhimaram Rai","24","9835500125","normal"
"1018","Ayantika Maurya","8","9236462666","child"
"1019","Joyeeta Rajput","67","9376487905","senior"
"1020","Chitrali Rai","33","7690675731","normal"
"1021","Vanshika Singh","40","8414467485","normal"
"1022","Bijesh Rao","67","9709911414","senior"
"1023","Beigh Gupta","83","8142420007","senior"
"1024","Marees Gupta","7","7155116008","child"
"1025","Md Amir Rao","78","8062356961","senior"
"1026","Prajapati Rao","7","8311894246","child"
"1027","Annadurai Srivastav","51","8829667697","normal"
"1028","Azim Srivastav","62","9724205274","normal"
"1029","Siuli Srivastav","36","9910515214","normal"
"1030","Bada Thakur","11","9505342888","child"
"1031","Sudan Kumar","78","9854685502","senior"
"1032","Gauri Shankar Pandey","37","7936238648","normal"
"1033","Faizan Khan Gupta","19","8413196642","normal"
"1034","Anok Rajput","53","9275960769","normal"
"1035","Sukhen Pandit","20","8205642744","normal"
"1036","Shriya Sonkar","18","9832939687","normal"
"1037","Mdirfan Rajput","36","8999092257","normal"
"1038","Wakar Divedi","70","9541562374","senior"
"1039","Asar Vishwakarma","9","9713460607","child"
"1040","Ek Rao","75","9342633230","senior"
"1041","सिताराम Seth","26","8217101696","normal"
"1042","Mohanta Rai","5","7349215133","child"
"1043","Habijul Vishwakarma","3","9210518892","child"
"1044","Padmashri Seth","90","8968909554","senior"
"1045","Sajay Rajput","19","9636045805","normal"
"1046","Sibasankar Rajput","64","7918615652","normal"
"1047","Kathir Rao","16","9151694402","normal"
"1048","Shivnandan Pandey","75","8599370795","senior"
"1049","Pravas Kumar","90","8966022279","senior"
"1050","Negzz Maurya","64","8377990788","normal"
"1051","Alagu Sonkar","15","8954631610","normal"
"1052","Kanhiyalal Divedi","51","8900993900","normal"
"1053","Ragani Thakur","81","9399239253","senior"
"1054","Rãhül Rai","19","9754801934","normal"
"1055","Joney Gupta","54","9573963125","normal"
"1056","Dheeraj Kumar","7","7935828852","child"
"1057","Bitopan Srivastav","87","8914876122","senior"
"1058","Nv Thakur","39","8661559661","normal"
"1059","Swapan Vishwakarma","77","9017821905","senior"
"1060","Mobarak Singh","4","9250589988","child"
"1061","Narasimhamurthy Singh","16","8377899542","normal"
"1062","Sanket Seth","69","7422670961","senior"
"1063","Md Jahid Mishra","65","8108506958","normal"
"1064","Gaurinandan Devi","37","7203267694","normal"
"1065","Damyanti Divedi","39","8528981298","normal"
"1066","Khalik Srivastav","20","9800073895","normal"
"1067","Swadesh Sonkar","61","8171618280","normal"
"1068","Aksay Pratap","84","8259306116","senior"
"1069","Shanmugavel Maurrya","39","7728264089","normal"
"1070","Tarjan Kumari","18","7107627120","normal"
"1071","Swayam Divedi","67","9125645420","senior"
"1072","Tejaswi Tiwari","71","7349862220","senior"
"1073","Eesvar Vishwakarma","50","8402106836","normal"
"1074","Naina Gupta","33","7077253996","normal"
"1075","Sajjad Divedi","78","8193862871","senior"
"1076","Alekya Tiwari","85","9519931786","senior"
"1077","Samarth Tiwari","47","9117007434","normal"
"1078","Ramesh Singh Kumari","13","7167470527","normal"
"1079","Lala Ram Singh","55","8237351217","normal"
"1080","Soumi Rai","24","8472016543","normal"
"1081","Samunder Maurya","51","8134140140","normal"
"1082","Seru Tiwari","89","8957957134","senior"
"1083","तानाजी Pandit","5","9455450888","child"
"1084","Binud Srivastav","4","9242028932","child"
"1085","आशुतोष Pandit","70","8067575999","senior"
"1086","Gurnam Pandey","83","8680049327","senior"
"1087","Surbhi Tiwari","47","9436048536","normal"
"1088","Sathi Mishra","84","9196149818","senior"
"1089","Akash Singh Mishra","20","9168361538","normal"
"1090","Shashi Devi","75","9927332604","senior"
"1091","Mang Srivastav","9","7587055654","child"
"1092","Sajad Mishra","22","8792828137","normal"
"1093","Valtea Yadav","46","7959665438","normal"
"1094","Shanku Pandit","35","8762149982","normal"
"1095","Manikarnika Pandit","46","8878198036","normal"
"1096","Makvana Thakur","31","9965641119","normal"
"1097","Yudhi Singh","56","7971845131","normal"
"1098","Alfaaz Tiwari","24","9494860317","normal"
"1099","Mansuk Devi","77","7357046286","senior"
"1100","J D Kumari","35","8360956707","normal"
"1101","Sipra Srivastav","86","9141669116","senior"
"1102","Pv Rai","93","8042532625","senior"
"1103","Sheetendra Gupta","38","7608407210","normal"
"1104","Gorak Srivastav","6","9135665146","child"
"1105","Jobin Singh","8","8222560013","child"
"1106","Hiten Rajput","24","9187223426","normal"
"1107","Sidhanta Thakur","81","7513528757","senior"
"1108","Khwaja Mishra","66","7325335550","senior"
"1109","Snehal Srivastav","20","8855450738","normal"
"1110","Maresh Pandey","43","7572682492","normal"
"1111","Rahuk Srivastav","14","8089465970","normal"
"1112","Nikhat Kumari","87","9128609267","senior"
"1113","Ragni Rai","92","8619014745","senior"
"1114","Md Alamgir Maurrya","55","8582980595","normal"
"1115","Koti Vishwakarma","49","7663807981","normal"
"1116","Tarun Kumar Divedi","35","7224622915","normal"
"1117","Md Umar Vishwakarma","50","8890855040","normal"
"1118","Barman Maurya","75","8960311114","senior"
"1119","Mehtab Yadav","86","9030937432","senior"
"1120","Vinisha Thakur","86","8886987321","senior"
"1121","Mrinalini Sonkar","87","7163968002","senior"
"1122","Karuna Sonkar","94","8977185498","senior"
"1123","Mateen Tiwari","48","8901182971","normal"
"1124","Rajedra Divedi","24","9198401440","normal"
"1125","Dawa Sonkar","44","8484203350","normal"
"1126","Dhrupal Kumar","55","8181201878","normal"
"1127","Nawal Pandit","42","9337244131","normal"
"1128","Lachu Yadav","86","8695145072","senior"
"1129","Kirsna Thakur","52","8144821956","normal"
"1130","Kiran Mishra","11","7690289060","child"
"1131","भारत Maurrya","59","8068388436","normal"
"1132","Abhaijeet Rao","48","9501629997","normal"
"1133","Warish Maurrya","48","7570514282","normal"
"1134","Siraz Seth","70","7936067041","senior"
"1135","Pankti Sonkar","44","9365516447","normal"
"1136","Umanath Mishra","75","9079873233","senior"
"1137","Chakshu Kumari","33","8261796541","normal"
"1138","Harsit Seth","51","8056754288","normal"
"1139","Muzammil Singh","13","7815465253","normal"
"1140","मनोज कुमार Devi","87","8831442502","senior"
"1141","Nenu Singh","9","9749608665","child"
"1142","Riju Tiwari","61","8290854889","normal"
"1143","Preethi Pandey","63","7356075879","normal"
"1144","Bhaanu Maurya","56","8384974602","normal"
"1145","Sita Sonkar","75","8404771897","senior"
"1146","Shimla Divedi","26","7821929280","normal"
"1147","Mangesh Thakur","86","9709683471","senior"
"1148","Jyotiraditya Rai","68","8354869134","senior"
"1149","Ramprsad Rao","54","8092773056","normal"
"1150","Poorni Rajput","11","9253740818","child"
"1151","Samresh Singh","60","8932491172","normal"
"1152","Raima Kumari","14","8394697100","normal"
"1153","Daizy Sonkar","9","9694002089","child"
"1154","Parna Devi","85","7278795567","senior"
"1155","Sadhan Vishwakarma","26","7790170793","normal"
"1156","Mahanand Rajput","69","8195606062","senior"
"1157","Manjarul Seth","16","8549159498","normal"
"1158","Chandramaadhav Pratap","40","7723541691","normal"
"1159","Debajyoti Mishra","71","9724279416","senior"
"1160","Lakhi Rao","9","7883851282","child"
"1161","Chhantea Vishwakarma","15","7081864910","normal"
"1162","Rohit Raj Seth","90","9915568063","senior"
"1163","Resma Rai","22","8461687113","normal"
"1164","Akshat Pandit","86","9951520718","senior"
"1165","Roop Maurya","68","7907839500","senior"
"1166","Pradhuman Seth","9","7688561595","child"
"1167","Mahim Tiwari","82","7225852696","senior"
"1168","Vandana Gupta","37","9811199543","normal"
"1169","Abhinash Rao","32","9770491165","normal"
"1170","Sajda Tiwari","10","9431326728","child"
"1171","Bhushan Vishwakarma","43","8320649934","normal"
"1172","Khraw Rao","15","7961814691","normal"
"1173","Ramkisan Rajput","4","7856903360","child"
"1174","Sathish Singh","39","9329306748","normal"
"1175","Suchismita Tiwari","24","8968592515","normal"
"1176","Forida Pratap","8","7968719965","child"
"1177","Parveen Singh","76","7599539130","senior"
"1178","Nipon Rajput","92","9829959143","senior"
"1179","Babloo Gupta","75","7467638903","senior"
"1180","Manaranjan Gupta","63","7222498594","normal"
"1181","Narshi Mishra","49","7262118566","normal"
"1182","Bandhu Srivastav","45","9690892894","normal"
"1183","Shyambabu Yadav","12","7951408000","normal"
"1184","Sunita Yadav","92","7302685682","senior"
"1185","Anisha Rajput","69","9704361073","senior"
"1186","Ajay Thakur Sonkar","89","9297154897","senior"
"1187","Gavit Srivastav","62","9553040553","normal"
"1188","Bhagyashree Rao","88","9375561382","senior"
"1189","Md Ismail Pandit","23","7316755991","normal"
"1190","Jaidul Pratap","71","8910430516","senior"
"1191","Samiullah Singh","4","9229205385","child"
"1192","Sonjit Srivastav","24","9571937674","normal"
"1193","Vaagishwari Singh","6","7115007119","child"
"1194","Nilkanta Rai","42","7413605698","normal"
"1195","Ritik Kumar Gupta","32","9374208232","normal"
"1196","Parameshwari Vishwakarma","33","7671384709","normal"
"1197","Ritupan Seth","47","9751463007","normal"
"1198","Asar Yadav","30","9107621988","normal"
"1199","Sukru Divedi","78","7526800326","senior"
"1200","Baswaraj Maurya","90","8845483496","senior"
"1201","सदिप Thakur","37","8817072232","normal"
"1202","Hiten Pandey","73","7497036186","senior"
"1203","Jasram Tiwari","33","9540475100","normal"
"1204","Pitabash Gupta","20","9687685342","normal"
"1205","Ohidul Pandit","32","7533725653","normal"
"1206","Trinadh Vishwakarma","85","7639113316","senior"
"1207","रणजीत Pandey","13","7393187672","normal"
"1208","Chhotu Raj Rao","9","7857142724","child"
"1209","Anilabh Rajput","79","7098127346","senior"
"1210","Sharmistha Rajput","3","7431950237","child"
"1211","Bholaram Seth","53","8925454942","normal"
"1212","Manthan Yadav","51","7043613055","normal"
"1213","Rimpal Rai","4","9966382520","child"
"1214","Kirshan Srivastav","52","9820899402","normal"
"1215","Vidyut Pandey","39","8806081310","normal"
"1216","Nandkishor Tiwari","81","7055577184","senior"
"1217","Rits Mishra","7","9634837024","child"
"1218","Puitei Pandit","46","7047687424","normal"
"1219","Tanisa Divedi","52","7285628018","normal"
"1220","Anuradha Sonkar","32","8500818649","normal"
"1221","Ramjani Rajput","10","8896230776","child"
"1222","Pradeepta Mishra","49","9500272040","normal"
"1223","अनिता Thakur","52","7497608009","normal"
"1224","Biswaranjan Rao","76","8645058317","senior"
"1225","Nj Rao","12","9216813824","normal"
"1226","कालुराम Kumari","38","9500300987","normal"
"1227","Azaad Sonkar","28","9354188813","normal"
"1228","Saurab Yadav","90","7079895321","senior"
"1229","Hashmukh Rai","35","9132192548","normal"
"1230","Tiyasa Tiwari","8","8044620487","child"
"1231","Badal Kumar Rao","46","7707005023","normal"
"1232","Namu Kumar","13","9086588625","normal"
"1233","Lokanath Maurya","63","9539626631","normal"
"1234","Dara Divedi","10","8400340661","child"
"1235","Sher Singh Tiwari","62","8369267566","normal"
"1236","Udhav Srivastav","50","7490306629","normal"
"1237","Gudda Srivastav","73","9750143103","senior"
"1238","Satvir Thakur","56","9706038797","normal"
"1239","Rikki Singh","23","9773940222","normal"
"1240","Suvam Rao","48","7495692338","normal"
"1241","Saurab Thakur","78","8566539395","senior"
"1242","Nikita Maurrya","18","7038355963","normal"
"1243","Santhiya Maurya","39","8368200744","normal"
"1244","Anish Kumar Singh","78","8219551105","senior"
"1245","Srija Sonkar","31","9296439975","normal"
"1246","Mythili Gupta","84","9602290478","senior"
"1247","Bhupinder Singh Thakur","58","8769245261","normal"
"1248","Shamsuddin Rajput","30","8969427481","normal"
"1249","Sumaiya Mishra","26","7408085682","normal"
"1250","Bansi Lal Seth","52","7066828490","normal"
"1251","Vegad Devi","62","9540253708","normal"
"1252","Vijiya Sonkar","93","7679356583","senior"
"1253","Sankha Pandey","89","8836648103","senior"
"1254","Manuranjan Rao","32","7912526678","normal"
"1255","Nisant Rao","81","9172464148","senior"
"1256","Yamanappa Rai","27","7796726173","normal"
"1257","Sumalatha Rai","79","9240816330","senior"
"1258","Tikeswar Divedi","85","7053969975","senior"
"1259","Sowjanya Srivastav","40","9823672619","normal"
"1260","Bipasha Srivastav","12","8568641832","normal"
"1261","Venktesh Thakur","91","9895596159","senior"
"1262","Raghavi Seth","13","9090511042","normal"
"1263","Mahida Thakur","75","8957655343","senior"
"1264","Jagpreet Thakur","48","8377948244","normal"
"1265","Vanzara Seth","11","8618433516","child"
"1266","Suzain Thakur","59","7362049746","normal"
"1267","Vishnupriya Gupta","81","9500350914","senior"
"1268","Sana Srivastav","18","8343731564","normal"
"1269","Aalia Gupta","52","9860119569","normal"
"1270","Chut Ka Maurya","33","7628364965","normal"
"1271","Dhawal Srivastav","82","9125471002","senior"
"1272","Sangeet Maurya","19","7052533166","normal"
"1273","Geethu Vishwakarma","81","7157834093","senior"
"1274","Abhiraam Singh","24","8252969332","normal"
"1275","Intajul Vishwakarma","80","8735780852","senior"
"1276","Md Jamal Singh","9","9337530155","child"
"1277","Pallvi Pratap","93","8500805943","senior"
"1278","Manjur Rai","81","8368168820","senior"
"1279","Butan Srivastav","82","7400511715","senior"
"1280","अभिजीत Pandey","84","7102181726","senior"
"1281","Murali Krishna Tiwari","8","8559270768","child"
"1282","Amey Vishwakarma","79","9594357041","senior"
"1283","Rabbul Pandey","27","9893571840","normal"
"1284","Varad Sonkar","21","8523724427","normal"
"1285","Pagal Gupta","7","7179221577","child"
"1286","Yogendra Vishwakarma","17","9280577970","normal"
"1287","Bagga Vishwakarma","24","9883810329","normal"
"1288","Saddam Yadav","83","7000685194","senior"
"1289","Bhanita Maurrya","74","8147794463","senior"
"1290","नवनाथ Kumar","12","9969559809","normal"
"1291","Monti Rao","84","9946286712","senior"
"1292","Anshuk Maurrya","50","8310442097","normal"
"1293","Sunali Gupta","58","7813463237","normal"
"1294","Hira Singh Vishwakarma","3","9281636801","child"
"1295","Gautami Rao","25","9256957794","normal"
"1296","Dalbir Vishwakarma","13","9331913519","normal"
"1297","Abhiraj Rai","27","9828280002","normal"
"1298","Chidu Thakur","8","8174682486","child"
"1299","Dhansingh Rao","40","8935666103","normal"
"1300","Vadi Seth","68","7329527016","senior"
"1301","Nisant Rao","30","8804197870","normal"
"1302","Md Salauddin Tiwari","20","7911615797","normal"
"1303","Hitendra Maurya","8","9753934548","child"
"1304","संकेत Rao","44","8581888750","normal"
"1305","Rohul Sonkar","31","9627010872","normal"
"1306","Nilanchal Rao","59","9167885158","normal"
"1307","Kabil Vishwakarma","36","9592673266","normal"
"1308","Wasif Pandey","64","9066320961","normal"
"1309","Munajir Vishwakarma","84","8272102159","senior"
"1310","Giraj Srivastav","58","7697788006","normal"
"1311","Aritra Yadav","29","8004830558","normal"
"1312","जगदिश Rao","83","8419647367","senior"
"1313","Nita Singh","38","8228146171","normal"
"1314","Gyani Thakur","73","8757938848","senior"
"1315","Kousalya Srivastav","59","9042215464","normal"
"1316","Rakesh Ranjan Yadav","63","8158947233","normal"
"1317","Kotresh Divedi","21","7249535345","normal"
"1318","Rabbul Thakur","25","7990858246","normal"
"1319","Santhana Maurya","94","7634548334","senior"
"1320","Amaya Tiwari","39","8026162600","normal"
"1321","Alaudin Tiwari","88","8076491485","senior"
"1322","Nanji Rao","94","9835908205","senior"
"1323","Koshal Rai","86","8562519683","senior"
"1324","Joga Rajput","77","7595770071","senior"
"1325","Poongodi Sonkar","18","9085005081","normal"
"1326","Manikantan Tiwari","55","8273019295","normal"
"1327","Tn Thakur","91","8691563522","senior"
"1328","Pankaj Raj Rai","51","8095413155","normal"
"1329","Rashi Thakur","6","9449683710","child"
"1330","Riyasat Seth","44","7471551844","normal"
"1331","Ranojit Srivastav","7","7522609093","child"
"1332","Gudda Singh","70","8656225035","senior"
"1333","Subhashkumar Maurya","92","8732917860","senior"
"1334","Afsar Pratap","94","7486346000","senior"
"1335","Ravindar Kumar Divedi","88","8762503841","senior"
"1336","Md Izhar Srivastav","93","9924142745","senior"
"1337","Siddheswar Divedi","32","7815684212","normal"
"1338","Rajanikant Rai","5","9703364318","child"
"1339","Sonu Yadav Divedi","20","7109105633","normal"
"1340","Namit Maurrya","61","7634714556","normal"
"1341","Bal Rao","53","8246085297","normal"
"1342","विनोद Pandey","71","7588609466","senior"
"1343","Navya Tiwari","84","9394377395","senior"
"1344","Hamja Singh","19","9955992821","normal"
"1345","Dava Yadav","67","9363450145","senior"
"1346","Udal Thakur","26","8378748916","normal"
"1347","Umar Pandey","4","8501226118","child"
"1348","Dhrubo Maurrya","59","8930987595","normal"
"1349","Brajesh Singh","81","9957049152","senior"
"1350","விஜய் Seth","52","7851136206","normal"
"1351","Jaysukh Srivastav","89","8150143742","senior"
"1352","Varshith Vishwakarma","11","9805118678","child"
"1353","Tofik Maurrya","60","8135801135","normal"
"1354","Faizaan Rao","4","9236424148","child"
"1355","Dev Raj Maurrya","19","7362599220","normal"
"1356","Bhaurao Gupta","84","8425688531","senior"
"1357","Prajna Thakur","37","7447045680","normal"
"1358","Nepal Singh Mishra","52","7042735497","normal"
"1359","Sudip Mishra","83","9328268172","senior"
"1360","Ashlesh Tiwari","62","7204700633","normal"
"1361","Saakshi Vishwakarma","73","7291125598","senior"
"1362","Krishma Rao","40","7628414236","normal"
"1363","Meenu Pandey","28","8317717781","normal"
"1364","Saan Srivastav","38","7951660537","normal"
"1365","Sadhana Rao","33","8812996009","normal"
"1366","Hero Tiwari","89","8852317487","senior"
"1367","Maqsood Pandey","59","7868926755","normal"
"1368","Krish Thakur","73","9361630056","senior"
"1369","Muneshwar Seth","42","9924402031","normal"
"1370","Yatin Yadav","30","9610545106","normal"
"1371","Schin Singh","75","8027264847","senior"
"1372","Soumyajit Rao","5","8704383529","child"
"1373","Danswrang Rajput","64","9283918273","normal"
"1374","Ekta Seth","70","9672627726","senior"
"1375","Ramrao Pandit","26","8859108205","normal"
"1376","Chhotukumar Srivastav","18","7555360400","normal"
"1377","Nilima Sonkar","70","8548287275","senior"
"1378","Akram Khan Maurrya","26","8479292169","normal"
"1379","Kalicharan Srivastav","35","7561168790","normal"
"1380","Md Gulab Rai","16","9648870550","normal"
"1381","Khadak Pratap","27","9957683883","normal"
"1382","Asaram Maurya","71","7561758044","senior"
"1383","Bhuwan Pandit","54","7319047744","normal"
"1384","Md Mustafa Kumar","11","9458758612","child"
"1385","Smart Maurrya","73","7577030974","senior"
"1386","Dileep Rajput","4","7286171943","child"
"1387","Linthoi Kumari","86","7015334342","senior"
"1388","Sridevi Seth","36","8223087113","normal"
"1389","P R Vishwakarma","35","8183486819","normal"
"1390","Devkinandan Yadav","80","7819194680","senior"
"1391","Jitan Pratap","77","8165461271","senior"
"1392","Saif Ali Seth","90","7657765068","senior"
"1393","रामनिवास Rao","34","7450127069","normal"
"1394","Mankirt Kumar","15","7433235935","normal"
"1395","Mahira Seth","25","7336604099","normal"
"1396","Prajval Gupta","8","8880282966","child"
"1397","Nandesh Mishra","64","8257723765","normal"
"1398","Najbul Devi","23","8857401229","normal"
"1399","Verma Rajput","35","7573009644","normal"
"1400","Puspita Rajput","22","7819006059","normal"
"1401","Mikky Yadav","31","9584965583","normal"
"1402","Ataulla Mishra","41","8976526414","normal"
"1403","Mohar Singh Mishra","63","9934803600","normal"
"1404","Gaddam Kumar","33","9026569624","normal"
"1405","Atiya Pandey","56","8180505372","normal"
"1406","R K Yadav","52","9298040379","normal"
"1407","Umed Tiwari","71","7039456777","senior"
"1408","Sunirmal Singh","58","8812828548","normal"
"1409","Mugunthan Sonkar","43","8787054243","normal"
"1410","Suresh K Seth","69","7946501640","senior"
"1411","Deepnarayan Tiwari","13","8818620984","normal"
"1412","Korra Pratap","33","9457121698","normal"
"1413","Bibha Yadav","39","8308046202","normal"
"1414","Tarkeshwar Sonkar","88","9383953522","senior"
"1415","Somya Yadav","37","7565729229","normal"
"1416","Sushanta Kumar Rai","68","7154872034","senior"
"1417","Harichand Rai","28","9239364489","normal"
"1418","Aky Rao","43","8538536038","normal"
"1419","Soeb Singh","72","7993081917","senior"
"1420","Mamina Divedi","78","8362499250","senior"
"1421","Bhajanlal Srivastav","38","9461322136","normal"
"1422","Rk Mishra","17","9951988108","normal"
"1423","Tulsi Sonkar","74","7260835999","senior"
"1424","Kashu Pandey","54","9888546255","normal"
"1425","Chandankumar Seth","84","9245766300","senior"
"1426","Balindra Kumar","14","7032895749","normal"
"1427","Vinay Yadav Tiwari","92","9956684865","senior"
"1428","Maanu Srivastav","82","9188656134","senior"
"1429","Khana Devi","73","7907426543","senior"
"1430","Owais Srivastav","43","8051726925","normal"
"1431","Samiulla Devi","5","7692111605","child"
"1432","Cheena Sonkar","72","9832249538","senior"
"1433","Diptanu Pandey","87","8472971060","senior"
"1434","Md Wahid Srivastav","9","8224260674","child"
"1435","Pragyan Rai","86","8839064354","senior"
"1436","Mutyala Mishra","44","9337427568","normal"
"1437","Bumba Rai","63","8780472404","normal"
"1438","Bhuvana Srivastav","67","7761317366","senior"
"1439","Kumaran Kumar","76","8335103252","senior"
"1440","Kamesh Pandit","8","9661262467","child"
"1441","Daulat Sonkar","24","7559344880","normal"
"1442","Protap Sonkar","81","8039415331","senior"
"1443","Aapt Thakur","32","8984972943","normal"
"1444","Ataur Sonkar","28","7393606554","normal"
"1445","Deepchand Vishwakarma","29","7939990684","normal"
"1446","Paswan Rajput","11","7486770260","child"
"1447","Preethi Rao","13","7360985428","normal"
"1448","Md Israfil Sonkar","49","7920380034","normal"
"1449","Pardhu Devi","80","7902828719","senior"
"1450","Abhiman Pratap","17","7256838823","normal"
"1451","Simpu Pandit","35","7990541561","normal"
"1452","Parikhit Tiwari","7","7866687431","child"
"1453","Golak Gupta","46","8497277501","normal"
"1454","Jeyam Sonkar","91","9651665874","senior"
"1455","Akancha Rajput","27","7807134269","normal"
"1456","Papia Tiwari","30","9883750466","normal"
"1457","Nazakat Rao","22","7736618372","normal"
"1458","Kapildev Seth","80","8470879596","senior"
"1459","Suprith Thakur","61","9391323288","normal"
